TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
20160122,20160128,27.829,26.362,1.235,29.149,2.387,165.339,426.714,5.946,98.649,4.267,1.3
20160129,20160204,26.562,25.096,0.78,27.911,2.459,173.498,424.463,4.27,98.647,10.457,1.195
20160205,20160211,26.054,24.764,0.824,27.241,1.857,149.092,427.839,3.611,98.83,18.055,0.934
20160212,20160218,26.188,24.976,1.006,27.302,1.988,146.736,425.416,3.688,98.674,7.739,0.807
20160219,20160225,26.449,25.427,0.899,27.389,1.7,154.611,428.75,3.456,98.624,9.624,0.901
20160226,20160303,26.745,25.48,0.904,27.91,1.97,137.394,428.682,4.011,98.683,12.668,1.005
20160304,20160310,27.011,25.679,1.113,28.236,2.229,159.752,426.82,4.532,98.707,6.455,1.104
20160311,20160317,26.318,25.396,0.895,27.165,1.601,139.365,428.067,3.03,98.831,12.919,1.008
20160318,20160324,26.194,25.148,1.033,27.208,1.795,127.536,429.376,3.073,98.836,12.46,0.898
20160325,20160331,26.385,25.3,0.899,27.404,1.701,132.476,428.302,3.403,98.875,11.748,1.093
20160401,20160407,26.535,25.326,0.907,27.647,1.955,144.079,425.442,3.613,98.834,8.589,0.884
20160408,20160414,26.475,25.094,1.004,27.746,2.297,170.621,427.379,4.409,98.689,11.486,0.98
20160415,20160421,26.31,25.203,0.858,27.328,2.076,136.55,424.498,3.456,98.778,7.417,0.842
20160422,20160428,26.531,25.273,1.024,27.689,1.9,157.973,423.465,4.773,98.709,6.664,1.487
20160429,20160505,24.765,23.62,1.2,25.819,1.738,125.675,411.553,4.231,99.018,5.941,1.098
20160506,20160512,26.632,25.194,1.112,27.956,2.209,156.176,421.537,3.937,98.848,7.785,0.767
20160513,20160519,26.357,25.026,0.931,27.582,2.027,144.657,422.039,3.675,98.949,8.632,0.913
20160520,20160526,25.412,24.336,0.794,26.401,1.639,126.838,420.531,3.121,99.087,7.921,0.94
20160527,20160602,25.594,24.328,0.91,26.758,2.122,136.63,420.895,3.104,98.906,5.568,0.933
20160603,20160609,25.822,24.614,1.058,26.932,2.046,127.55,419.789,3.17,98.955,10.433,0.839
20160610,20160616,24.415,23.339,1.105,25.471,1.888,131.172,408.589,3.674,99.389,4.784,1.194
20160617,20160623,24.483,23.295,0.782,25.671,1.841,110.427,416.635,2.117,99.14,9.621,0.93
20160624,20160630,24.736,23.596,1.109,25.875,1.994,123.348,414.716,2.648,99.101,7.96,1.075
20160701,20160707,25.255,24.054,1.032,26.455,2.057,131.334,413.377,3.162,99.142,4.495,0.886
20160708,20160714,25.046,23.753,0.909,26.34,1.983,148.799,415.669,2.938,99.044,6.161,0.854
20160715,20160721,25.277,23.857,1.152,26.696,2.223,133.898,413.379,3.376,99.04,3.386,0.914
20160722,20160728,24.954,23.485,0.952,26.423,2.175,145.637,411.774,3.092,98.972,6.231,0.964
20160729,20160804,25.154,23.695,1.136,26.614,2.404,151.439,412.585,3.236,99.001,3.893,0.958
20160805,20160811,25.981,24.453,1.067,27.508,2.263,163.582,414.659,4.002,99.014,5.264,1.0
20160812,20160818,26.215,24.403,1.417,28.027,2.825,189.75,411.836,4.487,98.871,4.246,0.93
20160819,20160825,25.499,24.005,1.512,26.927,2.64,182.208,409.689,4.53,98.996,3.124,1.108
20160826,20160901,25.748,24.455,1.292,26.937,2.17,159.613,412.826,4.063,98.897,13.845,1.336
20160902,20160908,25.448,23.877,1.419,26.893,2.46,180.079,413.18,4.486,99.037,3.859,1.153
20160909,20160915,26.112,24.391,1.238,27.696,2.665,181.478,416.716,4.101,98.904,7.206,1.151
20160916,20160922,25.894,24.379,1.195,27.287,2.322,173.722,416.47,3.991,98.901,7.422,1.003
20160923,20160929,25.917,24.295,0.868,27.408,2.273,179.635,418.391,3.879,98.9,8.429,0.784
20160930,20161006,26.251,24.704,0.98,27.674,2.29,162.949,421.835,4.148,98.655,8.88,0.896
20161007,20161013,25.656,24.417,0.605,26.797,1.884,154.459,422.053,3.332,98.659,9.334,1.007
20161014,20161020,27.315,25.334,1.14,29.138,2.662,195.682,423.565,5.072,98.664,6.03,0.931
20161021,20161027,26.631,25.019,0.97,28.114,2.209,182.199,421.47,4.348,98.575,6.155,1.052
20161028,20161103,26.883,24.871,1.372,28.734,2.479,204.507,415.154,6.637,98.652,3.288,1.622
20161104,20161110,26.061,24.644,0.831,27.366,2.043,158.008,420.171,3.962,98.758,7.56,1.282
20161111,20161117,28.017,26.06,1.309,29.819,2.675,200.635,422.551,6.898,98.335,3.571,1.715
20161118,20161124,26.878,25.214,1.06,28.409,2.261,169.351,418.954,5.372,98.467,6.357,1.076
20161125,20161201,25.849,24.542,0.812,27.052,1.755,141.051,421.928,3.322,98.654,11.083,0.959
20161202,20161208,26.302,24.969,1.097,27.528,2.055,159.099,420.312,4.105,98.699,6.677,1.174
20161209,20161215,25.53,24.223,0.669,26.733,1.948,136.998,420.665,3.22,98.691,6.988,1.041
20161216,20161222,26.21,24.821,0.961,27.488,2.102,172.946,418.293,5.106,98.589,5.385,1.611
20161223,20161231,25.693,24.595,0.874,26.655,1.824,139.034,419.489,3.43,98.642,15.935,1.316
20170101,20170107,25.012,24.023,0.723,25.848,1.521,122.57,420.135,2.219,98.769,15.888,1.186
20170108,20170114,25.317,24.171,0.779,26.286,1.912,125.07,419.98,2.941,98.7,14.253,1.067
20170115,20170121,25.813,24.533,0.891,26.897,2.052,154.564,420.01,4.03,98.63,10.752,1.096
20170122,20170128,25.586,24.265,0.904,26.788,1.937,144.5,420.148,3.58,98.79,13.987,1.238
20170129,20170204,25.416,24.217,0.904,26.519,1.678,130.199,420.921,3.155,98.789,9.676,1.108
20170205,20170211,26.186,24.756,0.889,27.502,2.168,152.628,422.804,3.918,98.669,7.611,1.003
20170212,20170218,26.36,24.816,0.823,27.78,2.047,180.956,418.167,4.821,98.659,6.781,1.334
20170219,20170225,25.694,24.442,0.8,26.845,1.943,150.907,420.574,3.566,98.685,9.315,1.133
20170226,20170304,25.82,24.421,0.914,27.108,1.996,165.279,419.165,4.183,98.667,12.313,1.37
20170305,20170311,25.454,24.423,0.837,26.401,1.692,127.134,421.819,2.659,98.719,11.319,1.018
20170312,20170318,26.088,24.636,1.125,27.423,2.196,167.962,420.047,4.765,98.718,11.079,1.368
20170319,20170325,25.877,24.499,0.784,27.204,1.918,163.799,420.675,3.361,98.824,10.607,0.926
20170326,20170401,25.885,24.719,0.871,26.958,1.857,141.808,420.027,3.318,98.74,14.81,1.03
20170402,20170408,25.724,24.582,0.982,26.775,2.128,158.117,421.758,3.373,98.735,8.678,0.952
20170409,20170415,25.779,24.698,0.673,26.774,1.719,149.176,421.097,3.372,98.758,12.605,1.089
20170416,20170422,26.06,24.803,0.836,27.216,2.074,156.393,421.567,3.889,98.771,5.289,0.981
20170423,20170429,26.116,24.664,0.877,27.452,2.283,139.892,423.444,3.663,98.795,12.018,1.257
20170430,20170506,25.587,24.485,0.969,26.601,1.772,135.843,419.166,3.098,98.853,9.653,0.822
20170507,20170513,26.291,24.963,0.975,27.513,2.052,152.106,421.878,3.64,98.759,6.746,0.933
20170514,20170520,26.352,25.026,0.984,27.572,2.057,153.732,420.8,4.101,98.719,7.59,1.132
20170521,20170527,25.906,24.686,0.82,27.028,1.793,152.588,419.377,3.397,98.937,7.359,0.852
20170528,20170603,25.895,24.519,0.834,27.162,2.135,145.191,419.393,3.681,99.015,6.802,0.924
20170604,20170610,26.199,24.622,1.073,27.649,2.176,145.202,420.139,3.87,98.848,9.596,1.063
20170611,20170617,25.314,23.947,1.043,26.668,1.994,135.595,415.257,3.525,98.954,5.529,1.025
20170618,20170624,25.072,23.503,1.009,26.642,2.167,154.014,412.018,3.659,98.921,5.72,1.022
20170625,20170701,25.951,24.248,1.087,27.653,2.422,155.587,417.339,4.157,98.966,4.384,0.943
20170702,20170708,24.78,23.494,1.023,26.066,1.922,143.02,411.672,3.086,99.176,6.551,0.966
20170709,20170715,25.899,23.588,1.859,28.209,3.293,181.616,402.059,5.944,99.078,0.764,0.878
20170716,20170722,24.244,22.254,1.803,26.235,2.614,175.246,391.988,5.687,99.17,4.797,1.574
20170723,20170729,25.426,23.509,1.497,27.343,2.829,151.777,409.559,4.745,99.044,2.48,1.188
20170730,20170805,26.053,24.09,1.693,28.016,2.848,183.94,409.011,5.139,99.049,4.945,0.941
20170806,20170812,26.512,24.59,1.458,28.434,2.94,185.405,413.538,5.296,98.889,2.234,1.104
20170813,20170819,26.845,24.889,1.195,28.8,2.853,185.491,416.325,5.685,98.714,2.997,1.14
20170820,20170826,25.698,24.167,1.402,27.141,2.377,159.44,413.04,4.289,98.878,11.581,1.183
20170827,20170902,26.478,24.619,1.242,28.188,2.942,194.255,415.841,5.07,98.927,4.422,0.907
20170903,20170909,26.744,24.9,1.373,28.442,2.834,188.879,417.571,5.667,98.821,2.917,1.027
20170910,20170916,26.199,24.521,0.852,27.742,2.507,171.361,418.813,4.57,98.878,6.301,0.892
20170917,20170923,26.134,24.722,1.251,27.432,2.433,179.234,419.437,4.107,98.876,6.79,1.078
20170924,20170930,25.755,24.362,0.862,27.037,2.043,155.809,420.018,3.531,98.785,8.834,0.846
20171001,20171007,25.975,24.697,1.123,27.151,2.101,162.075,417.742,4.263,98.711,4.018,1.257
20171008,20171014,26.82,25.042,1.454,28.456,2.752,206.69,417.537,5.306,98.619,5.728,1.085
20171015,20171021,26.0,24.514,0.926,27.367,2.169,167.954,420.942,3.678,98.771,6.803,1.223
20171022,20171028,25.519,24.187,1.058,26.743,2.046,160.253,420.46,3.486,98.751,5.559,1.028
20171029,20171104,26.411,24.912,0.991,27.79,2.186,176.962,419.612,4.668,98.578,4.65,1.327
20171105,20171111,25.798,24.518,0.738,26.975,1.906,147.632,422.193,3.208,98.53,9.614,0.974
20171112,20171118,26.22,24.871,0.935,27.46,1.997,160.078,422.656,3.703,98.511,9.422,1.083
20171119,20171125,26.472,24.899,1.145,27.919,2.223,163.587,420.463,4.381,98.553,5.714,1.146
20171126,20171202,26.242,24.895,1.041,27.482,1.925,161.614,422.384,3.873,98.56,6.797,1.192
20171203,20171209,26.024,24.712,0.919,27.23,2.021,154.654,420.844,3.619,98.625,7.679,1.078
20171210,20171216,27.108,25.171,1.376,28.89,2.704,200.115,420.085,6.659,98.604,1.577,1.412
20171217,20171223,26.121,24.68,1.086,27.447,2.159,134.961,419.242,4.913,98.66,1.918,1.205
20171224,20171231,25.68,24.386,0.839,26.808,1.925,159.178,418.226,3.687,98.672,9.104,1.232
20180101,20180107,25.772,24.329,1.077,26.994,1.962,148.892,417.837,3.392,98.728,12.308,1.196
20180108,20180114,25.149,23.788,0.885,26.301,2.064,148.842,414.677,3.297,98.744,9.639,1.032
20180115,20180121,24.57,23.67,0.745,25.331,1.643,143.017,417.956,2.58,98.835,10.853,0.889
20180122,20180128,25.453,24.203,1.089,26.587,2.065,135.036,416.951,3.546,98.613,4.507,1.217
20180129,20180204,27.158,25.579,1.153,28.611,2.254,159.741,424.188,5.141,98.438,5.891,1.241
20180205,20180211,27.195,25.634,1.127,28.631,2.42,177.756,419.862,6.054,98.556,5.643,1.314
20180212,20180218,25.459,24.414,0.995,26.42,1.842,140.507,416.583,3.828,98.811,5.973,1.26
20180219,20180225,26.573,24.94,1.344,28.076,2.471,193.224,416.491,6.087,98.65,5.757,1.456
20180226,20180304,25.799,24.418,1.091,27.069,2.201,163.072,419.183,4.272,98.719,6.785,0.924
20180305,20180311,26.004,24.741,1.029,27.165,1.946,157.005,420.922,3.903,98.719,7.164,0.868
20180312,20180318,26.619,25.043,0.973,28.069,2.485,182.192,422.19,4.555,98.658,5.867,1.198
20180319,20180325,26.397,25.002,0.897,27.75,2.031,154.877,422.134,4.057,98.635,11.426,1.059
20180326,20180401,25.384,24.336,0.935,26.363,1.767,128.789,419.91,3.004,98.692,12.692,1.098
20180402,20180408,25.29,24.325,0.785,26.178,1.604,124.284,417.08,3.066,98.676,10.137,1.204
20180409,20180415,25.509,24.229,0.876,26.686,2.121,152.1,419.694,3.407,98.818,8.296,1.293
20180416,20180422,24.759,23.693,0.617,25.739,1.582,114.879,420.968,2.118,98.984,12.09,0.978
20180423,20180429,25.448,24.178,0.756,26.617,1.951,149.954,420.608,3.005,98.924,8.474,0.825
20180430,20180506,25.548,24.43,0.818,26.576,1.657,138.871,419.839,3.164,98.948,8.873,0.823
20180507,20180513,25.523,24.431,0.817,26.526,1.666,125.627,418.421,2.925,98.93,10.095,0.845
20180514,20180520,25.629,24.411,0.832,26.75,1.78,134.333,418.291,3.447,98.828,8.208,0.853
20180521,20180527,24.849,23.79,0.82,25.823,1.85,119.494,417.435,3.029,99.004,7.589,1.226
20180528,20180603,25.487,24.336,0.813,26.546,1.641,123.466,419.407,2.275,98.884,11.346,0.922
20180604,20180610,24.319,23.203,0.952,25.347,1.86,126.565,413.253,3.959,99.081,3.248,1.453
20180611,20180617,24.248,23.136,0.847,25.35,1.599,119.074,412.3,3.567,99.195,6.633,1.368
20180618,20180624,24.925,23.203,1.157,26.647,2.355,160.358,404.135,4.755,99.175,2.99,1.161
20180625,20180701,25.05,23.542,1.128,26.559,2.327,140.337,410.87,3.53,98.934,4.92,1.026
20180702,20180708,25.899,23.986,1.347,27.811,2.617,176.522,408.699,4.948,98.891,1.358,1.024
20180709,20180715,24.383,22.935,1.173,25.831,2.206,159.339,404.358,3.87,99.181,5.95,1.056
20180716,20180722,24.788,23.469,1.088,26.106,2.033,123.547,417.72,2.76,99.012,11.357,0.839
20180723,20180729,25.398,23.664,1.4,27.133,2.609,159.937,410.893,4.221,99.101,1.174,0.995
20180730,20180805,25.422,23.983,1.191,26.861,2.273,155.847,413.993,3.594,98.915,4.584,1.02
20180806,20180812,24.866,23.386,0.953,26.347,2.191,151.399,412.133,3.125,99.147,9.65,1.08
20180813,20180819,25.239,23.478,1.086,27.0,2.54,169.963,413.163,3.857,99.055,3.624,1.138
20180820,20180826,24.522,23.053,1.145,25.926,2.342,169.74,411.782,3.548,99.098,7.063,1.1
20180827,20180902,25.347,23.478,1.299,27.066,2.843,188.556,412.067,4.581,98.904,3.987,1.126
20180903,20180909,25.114,23.35,1.473,26.737,2.792,193.541,400.27,4.938,98.928,2.914,1.188
20180910,20180916,26.232,24.419,1.254,27.9,2.808,190.674,417.384,4.83,98.689,3.185,1.037
20180917,20180923,26.572,24.646,1.373,28.343,2.817,185.236,416.812,4.88,98.723,7.49,0.984
20180924,20180930,26.853,24.94,0.954,28.613,2.764,195.071,419.484,5.046,98.654,5.091,0.93
20181001,20181007,25.664,24.504,0.941,26.731,1.788,144.837,422.479,3.072,98.754,9.744,0.87
20181008,20181014,25.668,24.508,0.862,26.735,1.841,136.492,421.151,3.293,98.755,3.987,1.058
20181015,20181021,26.855,25.101,1.259,28.47,2.489,186.341,421.349,4.519,98.544,7.16,0.993
20181022,20181028,26.226,24.851,0.924,27.491,2.043,166.827,423.239,3.509,98.638,7.554,0.905
20181029,20181104,26.318,24.679,1.171,27.826,2.506,179.975,417.358,4.875,98.695,4.09,1.287
20181105,20181111,26.303,24.912,0.941,27.582,1.801,152.817,421.351,3.654,98.567,10.271,1.012
20181112,20181118,26.487,25.162,0.846,27.707,1.968,149.807,423.592,3.583,98.577,8.651,0.996
20181119,20181125,26.528,25.275,0.827,27.68,1.919,153.318,424.296,3.942,98.633,9.365,1.207
20181126,20181202,26.39,24.953,0.94,27.713,2.106,156.466,420.103,4.226,98.59,9.137,1.521
20181203,20181209,26.212,24.827,0.881,27.486,1.986,178.872,416.544,4.89,98.777,4.19,1.229
20181210,20181216,25.071,24.047,0.871,26.013,1.48,116.163,417.847,2.108,98.994,18.875,1.2
20181217,20181223,25.073,23.955,0.787,26.101,1.925,149.078,419.054,3.327,98.899,5.702,0.851
20181224,20181231,25.197,24.094,0.886,26.159,1.659,109.622,420.768,2.781,98.741,8.298,0.855
20190101,20190107,25.767,24.45,0.908,26.881,1.92,141.542,419.507,3.546,98.814,7.895,1.074
20190108,20190114,25.48,24.34,0.956,26.445,1.831,155.297,418.237,3.442,98.765,7.818,1.311
20190115,20190121,25.112,24.087,0.746,25.981,1.768,138.952,421.112,2.858,98.935,17.737,0.821
20190122,20190128,25.681,24.566,0.844,26.686,1.643,125.469,423.143,2.91,98.842,9.043,0.944
20190129,20190204,25.418,24.507,0.565,26.255,1.541,114.31,422.278,2.524,98.776,8.195,1.137
20190205,20190211,25.697,24.602,0.877,26.704,1.834,136.112,423.295,2.988,98.689,9.598,0.881
20190212,20190218,26.003,24.647,1.018,27.251,2.109,152.266,423.767,3.595,98.834,11.657,0.995
20190219,20190225,25.765,24.68,0.738,26.764,1.889,154.77,423.186,2.92,98.757,7.906,0.895
20190226,20190304,26.304,25.19,0.94,27.329,2.026,163.572,420.033,4.363,98.786,5.474,1.252
20190305,20190311,26.525,25.154,0.984,27.786,2.04,166.802,424.016,4.306,98.757,11.088,0.973
20190312,20190318,25.918,24.722,0.82,27.018,1.839,133.537,423.287,3.164,98.731,13.206,0.908
20190319,20190325,25.974,24.86,0.864,27.051,1.795,136.629,424.29,3.449,98.794,13.866,0.956
20190326,20190401,25.991,24.871,0.833,27.042,1.83,128.274,423.833,2.989,98.779,17.418,1.238
20190402,20190408,26.202,25.026,1.155,27.283,2.315,159.246,424.069,4.301,98.788,9.036,1.517
20190409,20190415,26.454,24.995,0.923,27.797,2.292,168.847,421.868,4.445,98.756,6.484,1.132
20190416,20190422,26.26,24.858,0.881,27.549,2.118,154.931,423.853,3.65,98.762,8.676,1.0
20190423,20190429,26.32,25.016,0.811,27.52,2.156,152.206,423.104,3.804,98.825,10.351,1.042
20190430,20190506,25.964,24.739,0.943,27.09,2.002,140.628,422.847,3.67,98.815,5.153,0.964
20190507,20190513,26.68,25.277,0.894,27.971,2.094,155.272,423.989,4.2,98.77,9.642,1.159
20190514,20190520,25.315,24.171,0.889,26.367,1.719,135.082,416.021,4.126,98.956,3.673,1.442
20190521,20190527,25.941,24.408,1.0,27.352,2.144,146.273,421.593,3.593,98.853,7.49,0.881
20190528,20190603,26.479,25.071,0.879,27.774,2.185,146.365,417.672,4.194,98.831,5.793,0.969
20190604,20190610,24.989,23.776,0.794,26.105,1.735,116.184,418.419,3.056,99.047,4.868,1.191
20190611,20190617,25.449,24.221,0.88,26.664,1.772,128.984,418.874,2.589,99.039,7.598,0.993
20190618,20190624,25.106,23.734,0.91,26.477,2.022,115.629,418.557,2.265,99.14,10.648,0.966
20190625,20190701,25.313,23.957,0.908,26.669,2.185,137.841,416.594,3.036,98.899,6.28,1.052
20190702,20190708,24.12,22.999,1.158,25.241,1.839,132.268,413.198,3.031,99.069,7.391,1.376
20190709,20190715,24.68,23.177,1.087,26.182,2.112,160.984,411.638,3.069,99.022,4.312,0.819
20190716,20190722,25.251,23.729,1.15,26.773,2.26,141.456,415.668,2.947,99.034,8.448,0.841
20190723,20190729,24.933,23.497,1.245,26.37,2.317,144.381,407.279,3.683,99.125,5.343,1.131
20190730,20190805,25.036,23.1,1.599,26.971,3.016,196.705,395.267,5.74,99.099,2.405,1.399
20190806,20190812,25.262,23.132,1.67,27.391,3.155,180.818,401.345,5.637,99.149,0.993,0.838
20190813,20190819,25.619,23.862,1.361,27.376,2.695,170.09,411.02,5.152,99.063,0.764,1.235
20190820,20190826,24.991,23.524,0.951,26.405,2.327,149.556,416.642,3.078,99.124,7.315,1.076
20190827,20190902,26.311,24.379,1.287,28.089,2.973,192.5,414.704,4.724,98.905,4.284,1.048
20190903,20190909,26.026,24.478,1.362,27.451,2.728,181.028,418.29,4.466,99.025,7.209,1.017
20190910,20190916,25.95,24.463,0.943,27.319,2.307,165.066,418.758,3.75,98.843,6.285,1.119
20190917,20190923,27.102,25.408,1.23,28.659,2.651,190.088,421.873,4.772,98.725,9.184,1.127
20190924,20190930,26.234,24.546,1.081,27.787,2.606,189.122,419.078,4.559,98.863,6.373,1.054
20191001,20191007,25.846,24.249,0.925,27.315,2.371,172.539,417.219,3.861,98.733,7.248,1.016
20191008,20191014,25.186,23.831,1.03,26.433,2.059,157.241,416.907,3.098,98.792,6.997,1.023
20191015,20191021,25.762,24.192,0.917,27.207,2.269,179.531,417.358,3.988,98.861,6.51,0.854
20191022,20191028,26.134,24.714,0.971,27.441,2.048,164.143,420.38,3.461,98.725,10.058,1.076
20191029,20191104,26.021,24.586,0.876,27.341,1.936,177.599,415.958,4.42,98.659,2.952,0.99
20191105,20191111,26.063,24.629,0.993,27.383,2.238,154.976,422.032,3.581,98.63,7.202,1.023
20191112,20191118,25.977,24.668,1.087,27.181,2.184,146.859,421.507,4.069,98.555,4.658,1.123
20191119,20191125,24.923,23.993,0.832,25.778,1.626,130.626,420.199,2.458,98.632,15.452,0.98
20191126,20191202,25.849,24.668,0.857,26.936,2.039,131.76,425.253,3.09,98.654,10.354,1.138
20191203,20191209,26.072,24.773,0.897,27.268,2.173,148.504,421.5,4.21,98.704,4.978,1.151
20191210,20191216,25.653,24.373,0.755,26.832,1.935,160.111,421.632,3.45,98.613,12.307,1.205
20191217,20191223,25.621,24.665,0.724,26.5,1.575,150.496,422.674,3.292,98.684,13.247,1.051
20191224,20191231,26.003,24.842,0.991,27.021,1.949,144.117,425.463,3.29,98.661,15.676,0.895
20200101,20200107,27.052,25.054,1.259,28.742,2.705,194.703,405.578,8.164,98.682,3.424,1.923
20200108,20200114,25.086,23.996,0.849,26.008,1.672,96.572,417.939,3.949,98.831,4.403,1.169
20200115,20200121,25.578,24.435,0.937,26.545,1.857,144.511,423.954,3.258,98.851,6.865,0.941
20200122,20200128,27.159,25.452,1.3,28.688,2.561,188.755,426.171,5.353,98.627,8.81,1.187
20200129,20200204,26.483,25.058,0.976,27.795,2.077,183.177,424.434,4.494,98.814,12.522,1.193
20200205,20200211,26.513,25.195,1.086,27.727,2.049,136.55,423.186,4.539,98.746,2.339,1.211
20200212,20200218,25.957,24.873,0.955,26.955,1.711,135.423,424.284,3.838,98.712,3.647,1.034
20200219,20200225,26.508,25.211,1.081,27.702,2.204,153.89,426.848,3.791,98.695,9.333,0.992
20200226,20200303,26.452,25.271,0.819,27.539,1.961,142.405,423.453,3.954,98.831,6.107,1.104
20200304,20200310,26.201,25.08,0.709,27.233,1.562,152.865,423.767,4.171,98.824,5.326,1.065
20200311,20200317,26.555,25.064,0.896,27.926,2.128,170.336,425.22,4.384,98.669,10.521,0.99
20200318,20200324,26.926,25.379,1.212,28.412,2.22,180.167,423.318,4.963,98.767,7.55,1.253
20200325,20200331,26.32,25.021,0.94,27.535,2.043,154.675,426.582,4.006,98.613,14.141,0.976
20200401,20200407,25.832,24.674,0.698,26.897,1.947,135.138,426.47,2.997,98.829,13.933,0.818
20200408,20200414,25.803,24.581,0.819,26.928,2.001,141.24,424.303,3.434,98.871,9.251,0.974
20200415,20200421,25.928,24.497,1.149,27.245,2.135,174.879,413.981,5.766,98.991,3.729,1.453
20200422,20200428,26.46,25.222,0.854,27.599,2.215,156.776,422.086,4.911,98.868,6.394,1.074
20200429,20200505,25.552,24.466,0.779,26.551,1.649,136.074,424.98,2.931,98.921,8.092,0.923
20200506,20200512,25.298,23.988,0.804,26.504,1.717,132.044,421.556,3.479,99.011,5.329,1.206
20200513,20200519,25.606,24.193,0.902,26.907,1.713,134.456,420.801,3.5,99.001,9.878,1.114
20200520,20200526,24.737,23.31,1.072,26.049,1.973,137.254,420.848,3.254,99.102,6.611,1.013
20200527,20200602,25.622,24.086,0.875,27.035,1.947,138.492,419.065,3.324,98.997,4.575,0.782
20200603,20200609,26.005,24.409,1.099,27.473,2.222,161.765,416.243,4.106,99.053,5.701,0.843
20200610,20200616,26.314,24.87,0.978,27.718,2.151,153.979,413.001,4.366,98.949,4.341,1.104
